activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,normalized_smiles
6720564,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,CHEMBL1201862,CHEMBL1490987,4.06,=,=,EC50,nM,86700.0,CHEMBL1741171,EC50,uM,86.7,86700.0,4.06198090252379,CCCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1
6776777,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(C(F)(F)F)cc1,CHEMBL1201862,CHEMBL1415002,4.06,=,=,EC50,nM,87000.0,CHEMBL1741171,EC50,uM,87.0,87000.0,4.060480747381382,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(C(F)(F)F)cc1
6754150,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,CHEMBL1201862,CHEMBL494083,4.05,=,=,EC50,nM,88400.0,CHEMBL1741171,EC50,uM,88.4,88400.0,4.053547734986927,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O
6773067,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NN(c2ccccc2)C(=O)/C1=C\c1cc(C)n(-c2cccnc2)c1C,CHEMBL1201862,CHEMBL1485660,4.05,=,=,EC50,nM,88800.0,CHEMBL1741171,EC50,uM,88.8,88800.0,4.051587034221399,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cc(C)n(-c2cccnc2)c1C
6761671,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]c2ccc(F)cc2c1CCN(Cc1cccnc1)C(S)=Nc1ccc(F)cc1,CHEMBL1201862,CHEMBL1496053,4.03,=,=,EC50,nM,93400.0,CHEMBL1741171,EC50,uM,93.4,93400.0,4.029653123769907,Cc1[nH]c2ccc(F)cc2c1CCN(Cc1cccnc1)C(S)=Nc1ccc(F)cc1
6773016,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccccc1N1CCN(CC(=O)c2c(C)[nH]c3cc(C)ccc23)CC1,CHEMBL1201862,CHEMBL1548411,4.03,=,=,EC50,nM,94200.0,CHEMBL1741171,EC50,uM,94.2,94200.0,4.025949097207123,COc1ccccc1N1CCN(CC(=O)c2c(C)[nH]c3cc(C)ccc23)CC1
6753929,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCCCCCc1c(O)nc(-n2[nH]c(C)c(CCO)c2=O)[nH]c1=O,CHEMBL1201862,CHEMBL3144940,4.01,=,=,EC50,nM,96800.0,CHEMBL1741171,EC50,uM,96.8,96800.0,4.014124642691606,CCCCCCCCc1c(O)nc(-n2[nH]c(C)c(CCO)c2=O)[nH]c1=O
6776743,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc(C(c2ccc(O)cc2)c2cc(C)c(O)cc2C)c(C)cc1O,CHEMBL1201862,CHEMBL1392219,,=,=,EC50,nM,100100.0,CHEMBL1741171,EC50,uM,100.1,100100.0,3.9995659225206817,Cc1cc(C(c2ccc(O)cc2)c2cc(C)c(O)cc2C)c(C)cc1O
6765287,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CNC(=O)/C(C#N)=C/c1c(N(Cc2ccccc2)Cc2ccccc2)nc2c(C)cccn2c1=O,CHEMBL1201862,CHEMBL1535578,,=,=,EC50,nM,103600.0,CHEMBL1741171,EC50,uM,103.6,103600.0,3.9846402445907856,CNC(=O)/C(C#N)=C/c1c(N(Cc2ccccc2)Cc2ccccc2)nc2c(C)cccn2c1=O
6761466,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCn1c(NC(=O)c2ccc(Br)o2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,CHEMBL1201862,CHEMBL1381243,,=,=,EC50,nM,107600.0,CHEMBL1741171,EC50,uM,107.6,107600.0,3.96818772866963,CCCCn1c(NC(=O)c2ccc(Br)o2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21
6772862,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Oc1ccc(/C=N/Nc2ccc(C(F)(F)F)cn2)c(O)c1,CHEMBL1201862,CHEMBL1928483,,=,=,EC50,nM,109500.0,CHEMBL1741171,EC50,uM,109.5,109500.0,3.9605858808238628,Oc1ccc(/C=N/Nc2ccc(C(F)(F)F)cn2)c(O)c1
6754105,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(-c3ccccc3)c(Br)c2c1O,CHEMBL1201862,CHEMBL1605235,,=,=,EC50,nM,110500.0,CHEMBL1741171,EC50,uM,110.5,110500.0,3.95663772197887,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(-c3ccccc3)c(Br)c2c1O
6772874,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccccc1-c1cnnc(S)n1,CHEMBL1201862,CHEMBL1608276,,=,=,EC50,nM,110900.0,CHEMBL1741171,EC50,uM,110.9,110900.0,3.9550684538508403,COc1ccccc1-c1cnnc(S)n1
6757814,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(NC(=S)NNC(=O)c1ccccc1O)c1ccco1,CHEMBL1201862,CHEMBL1583127,,=,=,EC50,nM,113700.0,CHEMBL1741171,EC50,uM,113.7,113700.0,3.9442395353122652,O=C(NC(=S)NNC(=O)c1ccccc1O)c1ccco1
6761578,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(Nc2nc(N3CCCCC3)nc3ccccc23)c(OC)c1,CHEMBL1201862,CHEMBL1371896,,=,=,EC50,nM,114000.0,CHEMBL1741171,EC50,uM,114.0,114000.0,3.9430951486635273,COc1ccc(Nc2nc(N3CCCCC3)nc3ccccc23)c(OC)c1
6761478,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Br.COc1ccc(-c2csc(Nc3ccc(O)cc3)n2)cc1,CHEMBL1201862,CHEMBL1405071,,=,=,EC50,nM,122900.0,CHEMBL1741171,EC50,uM,122.9,122900.0,3.910448117113546,Br.COc1ccc(-c2csc(Nc3ccc(O)cc3)n2)cc1
6776851,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C(=O)n2cnc3ccccc32)cc1C,CHEMBL1201862,CHEMBL1486196,,=,=,EC50,nM,124100.0,CHEMBL1741171,EC50,uM,124.1,124100.0,3.90622821850127,Cc1ccc(C(=O)n2cnc3ccccc32)cc1C
