molecule_chembl_id,canonical_smiles,median_ec50_nM,min_ec50_nM,max_ec50_nM,median_pEC50,bioactivity_class,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1519642,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OC(C)C,223.0,223.0,223.0,6.651695136951839,active,,,Small molecule,MOL,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OC(C)C,MTABBSRROMMLCA-UHFFFAOYSA-N,372.43,3.14,116.28,6.0,4.0,6.0,3.0,
CHEMBL1510339,COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,228.0,228.0,228.0,6.642065152999546,active,,,Small molecule,MOL,COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,ARWIDGMDPXFYEV-UHFFFAOYSA-N,459.91,3.45,115.32,7.0,1.0,6.0,3.0,
CHEMBL1980604,CCOC(=O)c1c(NC(C)=O)sc2c1CCC(/C=N/CCCN(CC)CC)=C2Sc1ccccc1,229.0,229.0,229.0,6.6401645176601125,active,,,Small molecule,MOL,CCOC(=O)c1c(NC(C)=O)sc2c1CCC(/C=N/CCCN(CC)CC)=C2Sc1ccccc1,BQMGPIIJXGVJCJ-MTDXEUNCSA-N,513.73,6.14,71.00,7.0,1.0,12.0,2.0,
CHEMBL1502781,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,231.0,231.0,231.0,6.636388020107855,active,,,Small molecule,MOL,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,PRJJDVDTYUCGMX-UHFFFAOYSA-N,437.29,3.51,116.28,6.0,4.0,6.0,3.0,
CHEMBL1568691,Cc1n[nH]c(O)c1C(c1ccc(O)c(Br)c1)c1c(C)n[nH]c1O,232.0,232.0,232.0,6.634512015109101,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(O)c(Br)c1)c1c(C)n[nH]c1O,PDEZOGHRYPBKOQ-UHFFFAOYSA-N,379.21,2.81,118.05,5.0,5.0,3.0,3.0,
CHEMBL1442136,O=C(NCCc1ccccc1)C(c1cccs1)N(C(=O)CCl)c1ccc(Cl)cc1,233.0,233.0,233.0,6.632644078973981,active,,,Small molecule,MOL,O=C(NCCc1ccccc1)C(c1cccs1)N(C(=O)CCl)c1ccc(Cl)cc1,IMWYYSDFZCXBLG-UHFFFAOYSA-N,447.39,5.07,49.41,3.0,1.0,8.0,3.0,
CHEMBL1465938,COc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,234.0,234.0,234.0,6.630784142589857,active,,,Small molecule,MOL,COc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,WWPDFQGBFIREKS-UHFFFAOYSA-N,419.48,3.53,112.93,6.0,3.0,7.0,3.0,
CHEMBL1351755,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2ccc(Cl)cc2)cc1,236.0,236.0,236.0,6.627087997029893,active,,,Small molecule,MOL,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2ccc(Cl)cc2)cc1,RMLMLLHAWZPLLR-UHFFFAOYSA-N,449.38,5.11,58.64,3.0,1.0,7.0,2.0,
CHEMBL1506351,O=C(COC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O)NC1CC1,238.0,238.0,238.0,6.623423042943488,active,,,Small molecule,MOL,O=C(COC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O)NC1CC1,SWQQSZCMNZAGMS-UHFFFAOYSA-N,394.34,1.81,132.68,7.0,1.0,5.0,2.0,
CHEMBL1503106,COC(=O)c1ccccc1NC(=S)NC(=O)c1ccc(C)cc1,239.0,239.0,239.0,6.621602099051863,active,,,Small molecule,MOL,COC(=O)c1ccccc1NC(=S)NC(=O)c1ccc(C)cc1,KOBCAIVFDHVLSD-UHFFFAOYSA-N,328.39,2.91,67.43,4.0,2.0,3.0,2.0,
CHEMBL1451836,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1O,240.0,240.0,240.0,6.619788758288394,active,,,Small molecule,MOL,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1O,ADJJHTKFPPOEAH-UHFFFAOYSA-N,344.37,2.45,127.28,6.0,5.0,5.0,3.0,
CHEMBL1499544,COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1Cl,240.0,240.0,240.0,6.619788758288394,active,,,Small molecule,MOL,COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1Cl,UNVKYJSNMVDZJE-UHFFFAOYSA-N,477.41,5.08,58.64,4.0,1.0,9.0,3.0,
CHEMBL1503656,CSc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,241.0,241.0,241.0,6.617982957425132,active,,,Small molecule,MOL,CSc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,BQFAVSLKHODAPH-UHFFFAOYSA-N,330.41,3.06,97.82,5.0,4.0,4.0,3.0,
CHEMBL1331211,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,244.0,244.0,244.0,6.61261017366127,active,,,Small molecule,MOL,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,WUGANDSUVKXMEC-UHFFFAOYSA-N,468.35,4.29,103.70,5.0,3.0,6.0,3.0,
CHEMBL1566889,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3)C2=O)CC1,247.0,247.0,247.0,6.607303046740334,active,,,Small molecule,MOL,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3)C2=O)CC1,IJEJQSJVZKNZTB-UHFFFAOYSA-N,340.21,1.91,43.86,4.0,0.0,2.0,1.0,
CHEMBL1384670,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc([N+](=O)[O-])c1O,248.0,248.0,248.0,6.605548319173783,active,,,Small molecule,MOL,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc([N+](=O)[O-])c1O,VJENMDSEFQBGFK-UHFFFAOYSA-N,375.34,1.96,170.42,8.0,5.0,5.0,3.0,
CHEMBL1500227,CC(=O)n1cc(N(C(=O)CCl)c2ccc(C)cc2)c2ccccc21,248.0,248.0,248.0,6.605548319173783,active,,,Small molecule,MOL,CC(=O)n1cc(N(C(=O)CCl)c2ccc(C)cc2)c2ccccc21,NGYOGKGATBXFQL-UHFFFAOYSA-N,340.81,4.51,42.31,3.0,0.0,3.0,3.0,
CHEMBL1568510,Cc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,248.0,248.0,248.0,6.605548319173783,active,,,Small molecule,MOL,Cc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,FKBKWPVQSNJYHM-UHFFFAOYSA-N,298.35,2.65,97.82,4.0,4.0,3.0,3.0,
CHEMBL1542804,O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1Sc1nc2ccccc2s1,249.0,249.0,249.0,6.603800652904264,active,,,Small molecule,MOL,O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1Sc1nc2ccccc2s1,JFMKAJVOAZEPMX-UHFFFAOYSA-N,420.42,4.65,90.17,7.0,0.0,4.0,3.0,
CHEMBL1388300,Cc1n[nH]c(O)c1C(c1ccc(-c2ccccc2C(=O)O)o1)c1c(C)n[nH]c1O,256.0,256.0,256.0,6.59176003468815,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(-c2ccccc2C(=O)O)o1)c1c(C)n[nH]c1O,CAWIUJLJCIJYAF-UHFFFAOYSA-N,394.39,3.30,148.26,6.0,5.0,5.0,4.0,
CHEMBL1505358,Cc1n[nH]c(O)c1C(c1cc([N+](=O)[O-])ccc1O)c1c(C)n[nH]c1O,262.0,262.0,262.0,6.581698708680255,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1cc([N+](=O)[O-])ccc1O)c1c(C)n[nH]c1O,OTEKBXDRJGUAND-UHFFFAOYSA-N,345.32,1.95,161.19,7.0,5.0,4.0,3.0,
CHEMBL1598272,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(OC)c1OC,262.0,262.0,262.0,6.581698708680255,active,,,Small molecule,MOL,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(OC)c1OC,YMFBNQUFGILFPZ-UHFFFAOYSA-N,374.40,2.37,125.51,7.0,4.0,6.0,3.0,
CHEMBL1982305,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,266.0,266.0,266.0,6.575118363368933,active,,,Small molecule,MOL,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,DMZUKUUYYIHXNG-YYADALCUSA-N,446.48,4.06,112.90,5.0,2.0,5.0,3.0,
CHEMBL1484934,COc1ccc(C(CCN(Cc2ccc(OC)c(OC)c2)C(=O)CCl)c2ccccc2)cc1,269.0,269.0,269.0,6.570247719997592,active,,,Small molecule,MOL,COc1ccc(C(CCN(Cc2ccc(OC)c(OC)c2)C(=O)CCl)c2ccccc2)cc1,ATTHFEKWVPZFSA-UHFFFAOYSA-N,467.99,5.50,48.00,4.0,0.0,11.0,3.0,
CHEMBL1546297,Cc1n[nH]c(O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)n[nH]c1O,270.0,270.0,270.0,6.568636235841012,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)n[nH]c1O,WGASOBUQZUNUIZ-UHFFFAOYSA-N,329.32,2.25,140.96,6.0,4.0,4.0,3.0,
CHEMBL1572077,Cc1n[nH]c(O)c1C(c1ccc(N(C)C)c(Br)c1)c1c(C)n[nH]c1O,274.0,274.0,274.0,6.562249437179612,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(N(C)C)c(Br)c1)c1c(C)n[nH]c1O,UVAZRDCYPSZTOU-UHFFFAOYSA-N,406.28,3.17,101.06,5.0,4.0,4.0,3.0,
CHEMBL1735239,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,274.0,274.0,274.0,6.562249437179612,active,,,Small molecule,MOL,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,WVLQHCJHLDDHAS-UHFFFAOYSA-N,423.27,3.12,116.28,6.0,4.0,5.0,3.0,
CHEMBL1412588,Cc1n[nH]c(O)c1C(c1cc(Br)ccc1O)c1c(C)n[nH]c1O,275.0,275.0,275.0,6.560667306169737,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1cc(Br)ccc1O)c1c(C)n[nH]c1O,LYCWVZWZPZVDGG-UHFFFAOYSA-N,379.21,2.81,118.05,5.0,5.0,3.0,3.0,
CHEMBL1342337,Cc1cc(C)c(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1C,277.0,277.0,277.0,6.557520230935552,active,,,Small molecule,MOL,Cc1cc(C)c(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1C,NONUKFOJUHFZAO-UHFFFAOYSA-N,431.54,4.45,103.70,5.0,3.0,6.0,3.0,
CHEMBL1609672,CCCc1n[nH]c2c1C(c1ccc(OC)c(Cn3nnc4ccccc43)c1)C(C#N)=C(N)O2,283.0,283.0,283.0,6.548213564475709,active,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1ccc(OC)c(Cn3nnc4ccccc43)c1)C(C#N)=C(N)O2,ZIWIFQWCVNJBCS-UHFFFAOYSA-N,441.50,3.38,127.66,8.0,2.0,6.0,4.0,
CHEMBL1389296,COc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1Br,289.0,289.0,289.0,6.539102157243452,active,,,Small molecule,MOL,COc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1Br,UWASQDVISCGIGR-UHFFFAOYSA-N,393.24,3.11,107.05,5.0,4.0,4.0,3.0,
CHEMBL1481463,Cc1n[nH]c(O)c1C(c1ccc(F)cc1)c1c(C)n[nH]c1O,291.0,291.0,291.0,6.536107011014092,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(F)cc1)c1c(C)n[nH]c1O,SFHWJIVUTWCXLU-UHFFFAOYSA-N,302.31,2.48,97.82,4.0,4.0,3.0,3.0,
CHEMBL1794123,CC1=NNC(=O)C1Cc1ccccc1,294.0,294.0,294.0,6.531652669587842,active,,,Small molecule,MOL,CC1=NNC(=O)C1Cc1ccccc1,GHYQEUSBJOLBDF-UHFFFAOYSA-N,188.23,1.35,41.46,2.0,1.0,2.0,1.0,
CHEMBL1370838,Cc1[nH]c2ccccc2c1C(C#N)(C#N)C1C(=O)c2ccccc2C1=O,297.0,297.0,297.0,6.527243550682788,active,,,Small molecule,MOL,Cc1[nH]c2ccccc2c1C(C#N)(C#N)C1C(=O)c2ccccc2C1=O,STVUWNZRVYWDSV-UHFFFAOYSA-N,339.35,3.46,97.51,4.0,1.0,2.0,3.0,
CHEMBL1415513,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(F)cc2)o1)c1c(C)n[nH]c1O,297.0,297.0,297.0,6.527243550682788,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(F)cc2)o1)c1c(C)n[nH]c1O,IACRSNRLSUSVQH-UHFFFAOYSA-N,368.37,3.74,110.96,5.0,4.0,4.0,4.0,
CHEMBL1439030,CC(=O)c1c(Cl)nc2cccc3c2c1-c1ccccc1C3=O,297.0,297.0,297.0,6.527243550682788,active,,,Small molecule,MOL,CC(=O)c1c(Cl)nc2cccc3c2c1-c1ccccc1C3=O,FIAZOXXQTRZNNL-UHFFFAOYSA-N,307.74,4.30,47.03,3.0,0.0,1.0,3.0,
CHEMBL171632,CC1(C)C=C2C(=NN(c3ccccc3)C(N)=C2C#N)CO1,297.0,297.0,297.0,6.527243550682788,active,,,Small molecule,MOL,CC1(C)C=C2C(=NN(c3ccccc3)C(N)=C2C#N)CO1,XQJQZTOXHGIQCA-UHFFFAOYSA-N,280.33,2.29,74.64,5.0,1.0,1.0,1.0,
CHEMBL1445617,Cc1n[nH]c(O)c1C(c1c(C)n[nH]c1O)c1cn(Cc2ccccc2Cl)c2ccccc12,299.0,299.0,299.0,6.52432881167557,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1c(C)n[nH]c1O)c1cn(Cc2ccccc2Cl)c2ccccc12,BSFXHEDVIBMBTQ-UHFFFAOYSA-N,447.93,5.00,102.75,5.0,4.0,5.0,5.0,
CHEMBL1537149,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(Cl)c(Cl)c2)o1)c1c(C)n[nH]c1O,305.0,305.0,305.0,6.515700160653214,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(Cl)c(Cl)c2)o1)c1c(C)n[nH]c1O,OETSMWAIDPRSGQ-UHFFFAOYSA-N,419.27,4.91,110.96,5.0,4.0,4.0,4.0,
CHEMBL1987894,CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,306.0,306.0,306.0,6.514278573518419,active,,,Small molecule,MOL,CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,GRBKSRVYRYYYRE-XTCLZLMSSA-N,432.50,4.32,95.83,5.0,2.0,5.0,3.0,
CHEMBL1447341,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(C(F)(F)F)cc1,308.0,308.0,308.0,6.511449283499555,active,,,Small molecule,MOL,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(C(F)(F)F)cc1,VCQWDYKZRKWDIA-UHFFFAOYSA-N,367.11,3.38,61.19,5.0,0.0,3.0,2.0,
CHEMBL1359933,CCOc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1OC,309.0,309.0,309.0,6.510041520575165,active,,,Small molecule,MOL,CCOc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1OC,MFRHFEWSEQENDR-UHFFFAOYSA-N,358.40,2.75,116.28,6.0,4.0,6.0,3.0,
CHEMBL1568897,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)c1,312.0,312.0,312.0,6.505845405981557,active,,,Small molecule,MOL,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)c1,UMBCEWOZRUBUBU-UHFFFAOYSA-N,451.96,3.64,114.80,8.0,1.0,6.0,3.0,
CHEMBL1318998,Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)c3ccccc23)cc1,315.0,315.0,315.0,6.501689446210399,active,,,Small molecule,MOL,Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)c3ccccc23)cc1,NBVRWDCUJIJGPR-UHFFFAOYSA-N,523.57,5.19,106.53,7.0,0.0,6.0,5.0,
CHEMBL1731689,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,315.0,315.0,315.0,6.501689446210399,active,,,Small molecule,MOL,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,QUCVKTPJAHVUFN-UHFFFAOYSA-N,420.47,1.56,102.32,7.0,2.0,7.0,2.0,
CHEMBL1430372,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(C(C)C)c(O)cc3C)c2c1,318.0,318.0,318.0,6.497572880015568,active,,,Small molecule,MOL,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(C(C)C)c(O)cc3C)c2c1,MIOFGYQKSYDPBN-UHFFFAOYSA-N,406.91,6.93,54.38,4.0,2.0,4.0,4.0,
CHEMBL1472126,COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1,327.0,327.0,327.0,6.485452247339714,active,,,Small molecule,MOL,COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1,STXBWZSVEOQYLQ-UHFFFAOYSA-N,442.97,4.43,58.64,4.0,1.0,9.0,3.0,
CHEMBL1304902,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,329.0,329.0,329.0,6.482804102050025,active,,,Small molecule,MOL,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,ASSYJPCLSRNQGT-UHFFFAOYSA-N,442.97,4.43,58.64,4.0,1.0,9.0,3.0,
CHEMBL1359282,CC1=NNC(=O)C1Cc1ccccc1C,329.0,329.0,329.0,6.482804102050025,active,,,Small molecule,MOL,CC1=NNC(=O)C1Cc1ccccc1C,DSJFMJFUMJPSEQ-UHFFFAOYSA-N,202.26,1.66,41.46,2.0,1.0,2.0,1.0,
CHEMBL1598561,COc1ccc(CN(CCC(c2ccccc2)c2ccc(OC(C)C)cc2)C(=O)CCl)cc1OC,333.0,333.0,333.0,6.47755576649368,active,,,Small molecule,MOL,COc1ccc(CN(CCC(c2ccccc2)c2ccc(OC(C)C)cc2)C(=O)CCl)cc1OC,PVPILTHRWJFZAS-UHFFFAOYSA-N,496.05,6.28,48.00,4.0,0.0,12.0,3.0,
CHEMBL1455957,CCc1nc2c([nH]1)c1no[n+]([O-])c1c1no[n+]([O-])c21,337.0,337.0,337.0,6.4723700991286615,active,,,Small molecule,MOL,CCc1nc2c([nH]1)c1no[n+]([O-])c1c1no[n+]([O-])c21,JCALPTOBMSSINF-UHFFFAOYSA-N,262.19,-0.33,134.62,7.0,1.0,1.0,4.0,
CHEMBL1622566,Cc1n[nH]c(O)c1C(c1ccc(Br)cc1)c1c(C)n[nH]c1O,338.0,338.0,338.0,6.471083299722345,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc(Br)cc1)c1c(C)n[nH]c1O,VRCYCOGRLSIOPJ-UHFFFAOYSA-N,363.22,3.10,97.82,4.0,4.0,3.0,3.0,
CHEMBL1388358,Cc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1C,339.0,339.0,339.0,6.4698003017969175,active,,,Small molecule,MOL,Cc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1C,ZRDIMGZPSNNFQF-UHFFFAOYSA-N,413.95,4.46,62.30,3.0,1.0,6.0,2.0,
CHEMBL1409740,CCc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,340.0,340.0,340.0,6.468521082957745,active,,,Small molecule,MOL,CCc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,OYTPEXVATMJROZ-UHFFFAOYSA-N,320.78,1.90,49.85,4.0,0.0,3.0,1.0,
CHEMBL57013,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(=N)C(OC)=C3O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,342.0,342.0,342.0,6.465973893943865,active,,,Small molecule,MOL,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(=N)C(OC)=C3O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,FJZWVTQJLJAQAE-UHFFFAOYSA-N,520.50,3.30,187.17,12.0,4.0,6.0,3.0,
CHEMBL1385784,CC(=O)n1cc(N(C(=O)CCl)c2ccc(Cl)cc2)c2ccccc21,346.0,346.0,346.0,6.460923901207224,active,,,Small molecule,MOL,CC(=O)n1cc(N(C(=O)CCl)c2ccc(Cl)cc2)c2ccccc21,QWJCBDOFCRYVGC-UHFFFAOYSA-N,361.23,4.86,42.31,3.0,0.0,3.0,3.0,
CHEMBL1388137,CC(=O)n1cc(N(C(=O)CCl)c2ccccc2)c2ccccc21,347.0,347.0,347.0,6.459670525209127,active,,,Small molecule,MOL,CC(=O)n1cc(N(C(=O)CCl)c2ccccc2)c2ccccc21,WBOSXUZOTDUZFB-UHFFFAOYSA-N,326.78,4.20,42.31,3.0,0.0,3.0,3.0,
CHEMBL1347107,COC(=O)c1ccc(-c2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)o2)cc1,348.0,348.0,348.0,6.458420756053419,active,,,Small molecule,MOL,COC(=O)c1ccc(-c2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)o2)cc1,PBHGPBFYTOSLSJ-UHFFFAOYSA-N,408.41,3.39,137.26,7.0,4.0,5.0,4.0,
CHEMBL1540463,CN1C(=O)C(=C2CC(c3ccccc3)N(C(=O)CCl)N2)C(=O)N(C)C1=O,351.0,351.0,351.0,6.454692883534176,active,,,Small molecule,MOL,CN1C(=O)C(=C2CC(c3ccccc3)N(C(=O)CCl)N2)C(=O)N(C)C1=O,KUKDZUSFBRUIRU-UHFFFAOYSA-N,376.80,1.01,90.03,5.0,1.0,2.0,1.0,
CHEMBL1521024,Cc1n[nH]c(O)c1C(c1cc2c(cc1Br)OCO2)c1c(C)n[nH]c1O,352.0,352.0,352.0,6.453457336521868,active,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1cc2c(cc1Br)OCO2)c1c(C)n[nH]c1O,VAQGYTNSZGEDEN-UHFFFAOYSA-N,407.22,2.83,116.28,6.0,4.0,3.0,3.0,
CHEMBL1321538,Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1ccc(Cl)cc1,355.0,355.0,355.0,6.449771646944906,active,,,Small molecule,MOL,Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1ccc(Cl)cc1,SEBZYCZOQDPQHF-UHFFFAOYSA-N,408.72,5.26,38.13,3.0,0.0,5.0,3.0,
CHEMBL1423501,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,356.0,356.0,356.0,6.448550002027124,active,,,Small molecule,MOL,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,WCNGHJWXHCWDNG-QPJJXVBHSA-N,343.81,3.74,38.77,3.0,0.0,5.0,2.0,
CHEMBL1491717,CC(=O)n1cc(N(C(=O)CCl)c2ccc([N+](=O)[O-])cc2)c2ccccc21,358.0,358.0,358.0,6.446116973356125,active,,,Small molecule,MOL,CC(=O)n1cc(N(C(=O)CCl)c2ccc([N+](=O)[O-])cc2)c2ccccc21,BCTFKVRWPMIDNA-UHFFFAOYSA-N,371.78,4.11,85.45,5.0,0.0,4.0,3.0,
CHEMBL1544793,O=C(CCl)N(c1ccccc1)c1c[nH]c2ccccc12,361.0,361.0,361.0,6.442492798094342,active,,,Small molecule,MOL,O=C(CCl)N(c1ccccc1)c1c[nH]c2ccccc12,RUDVYHQSPGKLTL-UHFFFAOYSA-N,284.75,4.07,36.10,1.0,1.0,3.0,3.0,
CHEMBL1989853,O=C1/C(=N\c2cccc(O)c2)C(N2CCCCC2)=C(O)c2ccccc21,364.0,364.0,364.0,6.438898616350944,active,,,Small molecule,MOL,O=C1/C(=N\c2cccc(O)c2)C(N2CCCCC2)=C(O)c2ccccc21,OSBOEEGXPMPJJY-PYCFMQQDSA-N,348.40,4.07,73.13,5.0,2.0,2.0,2.0,
CHEMBL1349637,COC(=O)COc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,377.0,377.0,377.0,6.423658649794207,active,,,Small molecule,MOL,COC(=O)COc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,GSMBUENEANXJIL-UHFFFAOYSA-N,372.38,1.89,133.35,7.0,4.0,6.0,3.0,
CHEMBL1597358,COc1ccc(-c2cc(O)[nH]n2)cc1OC,380.0,380.0,380.0,6.42021640338319,active,,,Small molecule,MOL,COc1ccc(-c2cc(O)[nH]n2)cc1OC,NDXXXTKECLNKSE-UHFFFAOYSA-N,220.23,1.80,67.37,4.0,2.0,3.0,2.0,
CHEMBL1565816,O=C(Oc1ccc(N2C(=O)CCC2=O)cc1)c1ccco1,388.0,388.0,388.0,6.411168274405792,active,,,Small molecule,MOL,O=C(Oc1ccc(N2C(=O)CCC2=O)cc1)c1ccco1,HAZAUKRJIIRAEV-UHFFFAOYSA-N,285.25,2.15,76.82,5.0,0.0,3.0,2.0,
CHEMBL3144999,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,390.0,390.0,390.0,6.4089353929735005,active,,,Small molecule,MOL,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,KFOMNSILEPOUOI-UHFFFAOYSA-N,481.51,4.35,118.72,6.0,2.0,6.0,5.0,
