molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,bioactivity_numeric
CHEMBL1304902,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,329.0,active,1
CHEMBL1529781,O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,15400.0,inactive,0
CHEMBL1502781,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,231.0,active,1
CHEMBL1588306,CCCc1c(O)oc2nnc(C)c-2c1C,14800.0,inactive,0
CHEMBL1510339,COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,228.0,active,1
CHEMBL1352586,CCCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],657.0,active,1
CHEMBL1374083,Cc1ccc(-c2cc(O)[nH]n2)c(C)c1,502.0,active,1
CHEMBL1559655,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OCc1ccc([N+](=O)[O-])cc1,159.0,active,1
CHEMBL1588173,Fc1ccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)cc1,660.0,active,1
CHEMBL60718,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,712.0,active,1
CHEMBL3197333,COc1cc(/C=N/NC(=O)CC2(C)OCCCO2)ccc1OCc1ccccc1,810.0,active,1
CHEMBL1520615,CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2,15600.0,inactive,0
CHEMBL3198175,CC1(CC(=O)N/N=C/c2ccc(OCc3ccc(Cl)cc3Cl)cc2)OCCCO1,11100.0,inactive,0
CHEMBL1305092,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,11100.0,inactive,0
CHEMBL1996376,O=C1C(O)=C/C(=N\c2ccccc2O)c2ccccc21,12300.0,inactive,0
CHEMBL1463564,Cc1cc(C(=O)c2ccc(Cl)cc2)c(NC(=O)CCl)s1,481.0,active,1
CHEMBL179161,O=C(CCN1C(=O)/C(=C/c2cccs2)SC1=S)Nc1cccc(O)c1,125200.0,inactive,0
CHEMBL1442136,O=C(NCCc1ccccc1)C(c1cccs1)N(C(=O)CCl)c1ccc(Cl)cc1,233.0,active,1
CHEMBL17551,Nc1ccc2[nH]ncc2c1,36100.0,inactive,0
CHEMBL1520701,COc1ccc(N2C(=O)C(Cl)=C(NCc3ccccc3)C2=O)cc1,12900.0,inactive,0
CHEMBL1398450,COc1ccccc1NC(=O)c1cnc(SCC(=O)NCC2CCCO2)n(C)c1=O,10800.0,inactive,0
CHEMBL1432044,Cc1ccc(NC(=O)COc2cccc(/C=C3\SC(=S)N(CCC(=O)O)C3=O)c2)cc1Cl,19100.0,inactive,0
CHEMBL1407708,O=C(c1n[nH]cc1-c1ccc(Cl)cc1)C1CO1,20900.0,inactive,0
CHEMBL1510599,O=C(CCl)c1cc2c3c(c1)CC(=O)N3CCC2,11700.0,inactive,0
CHEMBL1442141,O=C(CSc1ncnc2c1nnn2Cc1ccc(F)cc1)NCC1CCCO1,10200.0,inactive,0
CHEMBL1734451,CC1=NNC(=O)C1Cc1c(Cl)cccc1Cl,642.0,active,1
CHEMBL1312974,CN1c2ccc(C=O)c3c(C=O)ccc(c23)N(C)C1(C)C,59900.0,inactive,0
CHEMBL1486196,Cc1ccc(C(=O)n2cnc3ccccc32)cc1C,124100.0,inactive,0
CHEMBL3190880,CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,216.0,active,1
CHEMBL1510647,COc1ccc(C(=O)/C=C/Sc2nc3ccccc3o2)cc1,54400.0,inactive,0
CHEMBL1481417,c1ccc2nc3cc4[nH]cnc4cc3nc2c1,29600.0,inactive,0
CHEMBL1598272,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(OC)c1OC,262.0,active,1
CHEMBL1603293,O=C(O)COc1cccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)c1,10100.0,inactive,0
CHEMBL1463755,O=C(CCCN1C(=O)/C(=C\c2cccs2)SC1=S)Nc1ccc(O)cc1C(=O)O,12700.0,inactive,0
CHEMBL1424773,CC(=O)NCCn1c(SCc2ccccc2C)nc2ccccc2c1=O,83200.0,inactive,0
CHEMBL3191855,COc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,141.0,active,1
CHEMBL1520852,Cc1cc(C)cc(Cn2ncc(Cl)c(Cl)c2=O)c1,985.0,active,1
CHEMBL1510765,CC1CC(C)CN(C(=O)c2ccc3c(c2)N(Cc2ccccc2)CCS3)C1,23600.0,inactive,0
CHEMBL1503106,COC(=O)c1ccccc1NC(=S)NC(=O)c1ccc(C)cc1,239.0,active,1
CHEMBL1580990,COc1ccc(-c2nnc(SC(=O)N3c4ccccc4Sc4ccccc43)o2)cc1,451.0,active,1
CHEMBL1305307,CCOC(=O)c1nnc(-c2ccccc2)nc1Sc1ccccc1Cl,686.0,active,1
CHEMBL1580910,Cc1ccc(S(=O)(=O)N2CC(c3ccc(Br)cc3)C(C(=O)C3CO3)=N2)cc1,578.0,active,1
CHEMBL3192701,COc1ccc(/C=N/NC(=O)c2nn(-c3ccccc3)c(=O)c3c(N)scc23)cc1,220.0,active,1
CHEMBL1432348,O=C(CSC1=NCCS1)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,10100.0,inactive,0
CHEMBL179794,Cc1nc2ccccc2c2c1C(=O)N(C)C2=O,794.0,active,1
CHEMBL1486332,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)CCl)c1ccc(F)cc1,816.0,active,1
CHEMBL1403148,COc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1,619.0,active,1
CHEMBL1463659,Cn1nc(-c2ccccn2)nc2c(=O)n(C)c(=O)nc1-2,19.1,active,1
CHEMBL1432432,Cn1c(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)nc2c([N+](=O)[O-])cccc21.[I-],15300.0,inactive,0
CHEMBL1392911,COc1ccc(NC(S)=Nc2ccc3nsnc3c2)cc1,17500.0,inactive,0
CHEMBL1525860,CC(=O)NC1N=C(C)N(c2ccccc2)C1=O,10700.0,inactive,0
CHEMBL3194415,CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(c4ccc(F)cc4)CC3)C(=O)c3ccccc3C2=O)cc1,10400.0,inactive,0
CHEMBL1734820,COC(=O)COc1c(Cl)cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1OC,158.0,active,1
CHEMBL1503209,Cc1nn(CCc2nn[nH]n2)c2nc(-c3ccc(C4CCCCC4)cc3)cc(C(F)(F)F)c12,38100.0,inactive,0
CHEMBL3195005,Cc1cccc(/C=N/NC(=O)C(C)Nc2cccc3ccccc23)n1,47100.0,inactive,0
CHEMBL1471498,COc1cc(C(=O)c2nccc3cc(OC)c(OC)cc23)c([N+](=O)[O-])cc1OC,160.0,active,1
CHEMBL1525669,CC(C)(C)c1cc(NC(=O)CCl)n(-c2ccccc2)n1,13600.0,inactive,0
CHEMBL1393004,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OS(=O)(=O)c1ccccc1,217.0,active,1
CHEMBL1385433,COC(=O)[C@@H]1C[C@]2(OC(=O)c3ccccc3)C=CC(=O)C[C@@H]2N1C(=O)OCc1ccccc1,10500.0,inactive,0
CHEMBL1481463,Cc1n[nH]c(O)c1C(c1ccc(F)cc1)c1c(C)n[nH]c1O,291.0,active,1
CHEMBL1454269,CCOc1ccccc1CNc1ccc(O)cc1,14000.0,inactive,0
CHEMBL1463817,COc1ccc(-c2cc(C#N)nc(Cl)n2)cc1,37200.0,inactive,0
CHEMBL388590,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,11500.0,inactive,0
CHEMBL1463793,Cc1ccc2nsnc2c1NS(=O)(=O)c1c(C)ccc2nsnc12,24800.0,inactive,0
CHEMBL1598561,COc1ccc(CN(CCC(c2ccccc2)c2ccc(OC(C)C)cc2)C(=O)CCl)cc1OC,333.0,active,1
CHEMBL1453114,CC(C)(C)c1csc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)n1,18400.0,inactive,0
CHEMBL1424829,O=C(Oc1ccc2ccccc2c1)c1ccco1,13900.0,inactive,0
CHEMBL1375966,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,14500.0,inactive,0
CHEMBL1511042,FC(F)(F)c1ccc(C2[C@H]3CN(Cc4cccnc4)[C@H](c4ccccc4)C34CC2(c2cccnc2)C4)cc1,24100.0,inactive,0
CHEMBL1432524,Cc1cc(O)ccc1Nc1nc(-c2cccs2)cs1,11500.0,inactive,0
CHEMBL1605939,Cc1nn(C(=O)CNS(=O)(=O)c2ccccc2)c(C)c1Sc1ccc(Cl)cc1,17200.0,inactive,0
CHEMBL1415423,O=C(Oc1ccc(-c2nnco2)cc1)c1ccco1,15300.0,inactive,0
CHEMBL3197985,O=C(O)c1cccc(N/N=C(\N=Nc2ccccc2)c2ccccc2)c1,51100.0,inactive,0
